county,town,office,district,party,candidate,votes
Bennington,Shaftsbury,Auditor General,,,Write-ins,9
Windsor,Sharon,Auditor General,,,Write-ins,5
Caledonia,Sheffield,Auditor General,,,Write-ins,3
Chittenden,Shelburne,Auditor General,,,Write-ins,12
Franklin,Sheldon,Auditor General,,,Write-ins,6
Addison,Shoreham,Auditor General,,,Write-ins,1
Rutland,Shrewsbury,Auditor General,,,Write-ins,2
Chittenden,South Burlington,Auditor General,,,Write-ins,56
Grand Isle,South Hero,Auditor General,,,Write-ins,5
Windsor,Springfield,Auditor General,,,Write-ins,12
Franklin,Saint Albans City,Auditor General,,,Write-ins,0
Franklin,Saint Albans Town,Auditor General,,,Write-ins,0
Chittenden,Saint George,Auditor General,,,Write-ins,1
Caledonia,Saint Johnsbury,Auditor General,,,Write-ins,15
Bennington,Stamford,Auditor General,,,Write-ins,1
Caledonia,Stannard,Auditor General,,,Write-ins,0
Addison,Starksboro,Auditor General,,,Write-ins,4
Windsor,Stockbridge,Auditor General,,,Write-ins,1
Lamoille,Stowe,Auditor General,,,Write-ins,5
Orange,Strafford,Auditor General,,,Write-ins,0
Windham,Stratton,Auditor General,,,Write-ins,0
Rutland,Sudbury,Auditor General,,,Write-ins,1
Bennington,Sunderland,Auditor General,,,Write-ins,0
Caledonia,Sutton,Auditor General,,,Write-ins,3
Franklin,Swanton,Auditor General,,,Write-ins,19
Orange,Thetford,Auditor General,,,Write-ins,4
Rutland,Tinmouth,Auditor General,,,Write-ins,0
Orange,Topsham,Auditor General,,,Write-ins,1
Windham,Townshend,Auditor General,,,Write-ins,1
Orleans,Troy,Auditor General,,,Write-ins,2
Orange,Tunbridge,Auditor General,,,Write-ins,2
Chittenden,Underhill,Auditor General,,,Write-ins,4
Addison,Vergennes,Auditor General,,,Write-ins,2
Windham,Vernon,Auditor General,,,Write-ins,4
Orange,Vershire,Auditor General,,,Write-ins,2
Essex,Victory,Auditor General,,,Write-ins,0
Washington,Waitsfield,Auditor General,,,Write-ins,5
Caledonia,Walden,Auditor General,,,Write-ins,3
Rutland,Wallingford,Auditor General,,,Write-ins,1
Addison,Waltham,Auditor General,,,Write-ins,0
Windham,Wardsboro,Auditor General,,,Write-ins,0
Washington,Warren,Auditor General,,,Write-ins,3
Orange,Washington,Auditor General,,,Write-ins,1
Washington,Waterbury,Auditor General,,,Write-ins,10
Caledonia,Waterford,Auditor General,,,Write-ins,3
Lamoille,Waterville,Auditor General,,,Write-ins,0
Windsor,Weathersfield,Auditor General,,,Write-ins,5
Rutland,Wells,Auditor General,,,Write-ins,0
Orange,West Fairlee,Auditor General,,,Write-ins,0
Rutland,West Haven,Auditor General,,,Write-ins,0
Rutland,West Rutland,Auditor General,,,Write-ins,8
Windsor,West Windsor,Auditor General,,,Write-ins,2
Orleans,Westfield,Auditor General,,,Write-ins,0
Chittenden,Westford,Auditor General,,,Write-ins,11
Windham,Westminster,Auditor General,,,Write-ins,8
Orleans,Westmore,Auditor General,,,Write-ins,1
Windsor,Weston,Auditor General,,,Write-ins,0
Addison,Weybridge,Auditor General,,,Write-ins,0
Caledonia,Wheelock,Auditor General,,,Write-ins,2
Addison,Whiting,Auditor General,,,Write-ins,2
Windham,Whitingham,Auditor General,,,Write-ins,2
Orange,Williamstown,Auditor General,,,Write-ins,11
Chittenden,Williston,Auditor General,,,Write-ins,26
Windham,Wilmington,Auditor General,,,Write-ins,6
Windham,Windham,Auditor General,,,Write-ins,0
Windsor,Windsor,Auditor General,,,Write-ins,8
Bennington,Winhall,Auditor General,,,Write-ins,0
Chittenden,Winooski,Auditor General,,,Write-ins,11
Lamoille,Wolcott,Auditor General,,,Write-ins,1
Washington,Woodbury,Auditor General,,,Write-ins,4
Bennington,Woodford,Auditor General,,,Write-ins,0
Windsor,Woodstock,Auditor General,,,Write-ins,2
Washington,Worcester,Auditor General,,,Write-ins,0
Addison,Addison,Auditor General,,,Blanks,0
Orleans,Albany,Auditor General,,,Blanks,0
Grand Isle,Alburgh,Auditor General,,,Blanks,0
Windsor,Andover,Auditor General,,,Blanks,0
Bennington,Arlington,Auditor General,,,Blanks,0
Windham,Athens,Auditor General,,,Blanks,0
Franklin,Bakersfield,Auditor General,,,Blanks,0
Windsor,Baltimore,Auditor General,,,Blanks,0
Windsor,Barnard,Auditor General,,,Blanks,0
Caledonia,Barnet,Auditor General,,,Blanks,0
Washington,Barre City,Auditor General,,,Blanks,0
Washington,Barre Town,Auditor General,,,Blanks,0
Orleans,Barton,Auditor General,,,Blanks,0
Lamoille,Belvidere,Auditor General,,,Blanks,0
Bennington,Bennington,Auditor General,,,Blanks,0
Rutland,Benson,Auditor General,,,Blanks,0
Franklin,Berkshire,Auditor General,,,Blanks,0
Washington,Berlin,Auditor General,,,Blanks,0
Windsor,Bethel,Auditor General,,,Blanks,0
Essex,Bloomfield,Auditor General,,,Blanks,0
Chittenden,Bolton,Auditor General,,,Blanks,0
Orange,Bradford,Auditor General,,,Blanks,0
Orange,Braintree,Auditor General,,,Blanks,0
Rutland,Brandon,Auditor General,,,Blanks,0
Windham,Brattleboro,Auditor General,,,Blanks,0
Windsor,Bridgewater,Auditor General,,,Blanks,0
Addison,Bridport,Auditor General,,,Blanks,0
Essex,Brighton,Auditor General,,,Blanks,0
Addison,Bristol,Auditor General,,,Blanks,0
Orange,Brookfield,Auditor General,,,Blanks,0
Windham,Brookline,Auditor General,,,Blanks,0
Orleans,Brownington,Auditor General,,,Blanks,0
Essex,Brunswick,Auditor General,,,Blanks,0
Caledonia,Burke,Auditor General,,,Blanks,0
Chittenden,Burlington,Auditor General,,,Blanks,0
Washington,Cabot,Auditor General,,,Blanks,0
Washington,Calais,Auditor General,,,Blanks,0
Lamoille,Cambridge,Auditor General,,,Blanks,0
Essex,Canaan,Auditor General,,,Blanks,0
Rutland,Castleton,Auditor General,,,Blanks,0
Windsor,Cavendish,Auditor General,,,Blanks,0
Orleans,Charleston,Auditor General,,,Blanks,0
Chittenden,Charlotte,Auditor General,,,Blanks,0
Orange,Chelsea,Auditor General,,,Blanks,0
Windsor,Chester,Auditor General,,,Blanks,0
Rutland,Chittenden,Auditor General,,,Blanks,0
Rutland,Clarendon,Auditor General,,,Blanks,0
Chittenden,Colchester,Auditor General,,,Blanks,0
Essex,Concord,Auditor General,,,Blanks,0
Orange,Corinth,Auditor General,,,Blanks,0
Addison,Cornwall,Auditor General,,,Blanks,0
Orleans,Coventry,Auditor General,,,Blanks,0
Orleans,Craftsbury,Auditor General,,,Blanks,0
Rutland,Danby,Auditor General,,,Blanks,0
Caledonia,Danville,Auditor General,,,Blanks,0
Orleans,Derby,Auditor General,,,Blanks,0
Bennington,Dorset,Auditor General,,,Blanks,0
Windham,Dover,Auditor General,,,Blanks,0
Windham,Dummerston,Auditor General,,,Blanks,0
Washington,Duxbury,Auditor General,,,Blanks,0
Essex,East Haven,Auditor General,,,Blanks,0
Washington,East Montpelier,Auditor General,,,Blanks,0
Lamoille,Eden,Auditor General,,,Blanks,0
Lamoille,Elmore,Auditor General,,,Blanks,0
Franklin,Enosburgh,Auditor General,,,Blanks,0
Chittenden,Essex,Auditor General,,,Blanks,0
Rutland,Fair Haven,Auditor General,,,Blanks,0
Franklin,Fairfax,Auditor General,,,Blanks,0
Franklin,Fairfield,Auditor General,,,Blanks,0
Orange,Fairlee,Auditor General,,,Blanks,0
Washington,Fayston,Auditor General,,,Blanks,0
Addison,Ferrisburgh,Auditor General,,,Blanks,0
Franklin,Fletcher,Auditor General,,,Blanks,0
Franklin,Franklin,Auditor General,,,Blanks,0
Franklin,Georgia,Auditor General,,,Blanks,0
Orleans,Glover,Auditor General,,,Blanks,0
Addison,Goshen,Auditor General,,,Blanks,0
Windham,Grafton,Auditor General,,,Blanks,0
Essex,Granby,Auditor General,,,Blanks,0
Grand Isle,Grand Isle,Auditor General,,,Blanks,0
Addison,Granville,Auditor General,,,Blanks,0
Orleans,Greensboro,Auditor General,,,Blanks,0
Caledonia,Groton,Auditor General,,,Blanks,0
Essex,Guildhall,Auditor General,,,Blanks,0
Windham,Guilford,Auditor General,,,Blanks,0
Windham,Halifax,Auditor General,,,Blanks,0
Addison,Hancock,Auditor General,,,Blanks,0
Caledonia,Hardwick,Auditor General,,,Blanks,0
Windsor,Hartford,Auditor General,,,Blanks,0
Windsor,Hartland,Auditor General,,,Blanks,0
Franklin,Highgate,Auditor General,,,Blanks,0
Chittenden,Hinesburg,Auditor General,,,Blanks,0
Orleans,Holland,Auditor General,,,Blanks,0
Rutland,Hubbardton,Auditor General,,,Blanks,0
Chittenden,Huntington,Auditor General,,,Blanks,0
Lamoille,Hyde Park,Auditor General,,,Blanks,0
Rutland,Ira,Auditor General,,,Blanks,0
Orleans,Irasburg,Auditor General,,,Blanks,0
Grand Isle,Isle La Motte,Auditor General,,,Blanks,0
Windham,Jamaica,Auditor General,,,Blanks,0
Orleans,Jay,Auditor General,,,Blanks,0
Chittenden,Jericho,Auditor General,,,Blanks,0
Lamoille,Johnson,Auditor General,,,Blanks,0
Rutland,Killington,Auditor General,,,Blanks,0
Caledonia,Kirby,Auditor General,,,Blanks,0
Bennington,Landgrove,Auditor General,,,Blanks,0
Addison,Leicester,Auditor General,,,Blanks,0
Essex,Lemington,Auditor General,,,Blanks,0
Addison,Lincoln,Auditor General,,,Blanks,0
Windham,Londonderry,Auditor General,,,Blanks,0
Orleans,Lowell,Auditor General,,,Blanks,0
Windsor,Ludlow,Auditor General,,,Blanks,0
Essex,Lunenburg,Auditor General,,,Blanks,0
Caledonia,Lyndon,Auditor General,,,Blanks,0
Essex,Maidstone,Auditor General,,,Blanks,0
Bennington,Manchester,Auditor General,,,Blanks,0
Windham,Marlboro,Auditor General,,,Blanks,0
Washington,Marshfield,Auditor General,,,Blanks,0
Rutland,Mendon,Auditor General,,,Blanks,0
Addison,Middlebury,Auditor General,,,Blanks,0
Washington,Middlesex,Auditor General,,,Blanks,0
Rutland,Middletown Springs,Auditor General,,,Blanks,0
Chittenden,Milton,Auditor General,,,Blanks,0
Addison,Monkton,Auditor General,,,Blanks,0
Franklin,Montgomery,Auditor General,,,Blanks,0
Washington,Montpelier,Auditor General,,,Blanks,0
Washington,Moretown,Auditor General,,,Blanks,0
Orleans,Morgan,Auditor General,,,Blanks,0
Lamoille,Morristown,Auditor General,,,Blanks,0
Rutland,Mount Holly,Auditor General,,,Blanks,0
Rutland,Mount Tabor,Auditor General,,,Blanks,0
Addison,New Haven,Auditor General,,,Blanks,0
Caledonia,Newark,Auditor General,,,Blanks,0
Orange,Newbury,Auditor General,,,Blanks,0
Windham,Newfane,Auditor General,,,Blanks,0
Orleans,Newport City,Auditor General,,,Blanks,0
Orleans,Newport Town,Auditor General,,,Blanks,0
Grand Isle,North Hero,Auditor General,,,Blanks,0
Washington,Northfield,Auditor General,,,Blanks,0
Essex,Norton,Auditor General,,,Blanks,0
Windsor,Norwich,Auditor General,,,Blanks,0
Orange,Orange,Auditor General,,,Blanks,0
Addison,Orwell,Auditor General,,,Blanks,0
Addison,Panton,Auditor General,,,Blanks,0
Rutland,Pawlet,Auditor General,,,Blanks,0
Caledonia,Peacham,Auditor General,,,Blanks,0
Bennington,Peru,Auditor General,,,Blanks,0
Rutland,Pittsfield,Auditor General,,,Blanks,0
Rutland,Pittsford,Auditor General,,,Blanks,0
Washington,Plainfield,Auditor General,,,Blanks,0
Windsor,Plymouth,Auditor General,,,Blanks,0
Windsor,Pomfret,Auditor General,,,Blanks,0
Rutland,Poultney,Auditor General,,,Blanks,0
Bennington,Pownal,Auditor General,,,Blanks,0
Rutland,Proctor,Auditor General,,,Blanks,0
Windham,Putney,Auditor General,,,Blanks,0
Orange,Randolph,Auditor General,,,Blanks,0
Windsor,Reading,Auditor General,,,Blanks,0
Bennington,Readsboro,Auditor General,,,Blanks,0
Franklin,Richford,Auditor General,,,Blanks,0
Chittenden,Richmond,Auditor General,,,Blanks,0
Addison,Ripton,Auditor General,,,Blanks,0
Windsor,Rochester,Auditor General,,,Blanks,0
Windham,Rockingham,Auditor General,,,Blanks,0
Washington,Roxbury,Auditor General,,,Blanks,0
Windsor,Royalton,Auditor General,,,Blanks,0
Bennington,Rupert,Auditor General,,,Blanks,0
Rutland,Rutland City,Auditor General,,,Blanks,0
Rutland,Rutland Town,Auditor General,,,Blanks,0
Caledonia,Ryegate,Auditor General,,,Blanks,0
Addison,Salisbury,Auditor General,,,Blanks,80
Bennington,Sandgate,Auditor General,,,Blanks,32
Bennington,Searsburg,Auditor General,,,Blanks,11
Bennington,Shaftsbury,Auditor General,,,Blanks,344
Windsor,Sharon,Auditor General,,,Blanks,95
Caledonia,Sheffield,Auditor General,,,Blanks,41
Chittenden,Shelburne,Auditor General,,,Blanks,882
Franklin,Sheldon,Auditor General,,,Blanks,77
Addison,Shoreham,Auditor General,,,Blanks,111
Rutland,Shrewsbury,Auditor General,,,Blanks,2
Chittenden,South Burlington,Auditor General,,,Blanks,1410
Grand Isle,South Hero,Auditor General,,,Blanks,172
Windsor,Springfield,Auditor General,,,Blanks,480
Franklin,Saint Albans City,Auditor General,,,Blanks,0
Franklin,Saint Albans Town,Auditor General,,,Blanks,283
Chittenden,Saint George,Auditor General,,,Blanks,39
Caledonia,Saint Johnsbury,Auditor General,,,Blanks,390
Bennington,Stamford,Auditor General,,,Blanks,88
Caledonia,Stannard,Auditor General,,,Blanks,13
Addison,Starksboro,Auditor General,,,Blanks,157
Windsor,Stockbridge,Auditor General,,,Blanks,51
Lamoille,Stowe,Auditor General,,,Blanks,420
Orange,Strafford,Auditor General,,,Blanks,99
Windham,Stratton,Auditor General,,,Blanks,31
Rutland,Sudbury,Auditor General,,,Blanks,39
Bennington,Sunderland,Auditor General,,,Blanks,102
Caledonia,Sutton,Auditor General,,,Blanks,59
Franklin,Swanton,Auditor General,,,Blanks,270
Orange,Thetford,Auditor General,,,Blanks,264
Rutland,Tinmouth,Auditor General,,,Blanks,38
Orange,Topsham,Auditor General,,,Blanks,76
Windham,Townshend,Auditor General,,,Blanks,108
Orleans,Troy,Auditor General,,,Blanks,97
Orange,Tunbridge,Auditor General,,,Blanks,134
Chittenden,Underhill,Auditor General,,,Blanks,381
Addison,Vergennes,Auditor General,,,Blanks,170
Windham,Vernon,Auditor General,,,Blanks,202
Orange,Vershire,Auditor General,,,Blanks,55
Essex,Victory,Auditor General,,,Blanks,13
Washington,Waitsfield,Auditor General,,,Blanks,207
Caledonia,Walden,Auditor General,,,Blanks,81
Rutland,Wallingford,Auditor General,,,Blanks,228
Addison,Waltham,Auditor General,,,Blanks,36
Windham,Wardsboro,Auditor General,,,Blanks,64
Washington,Warren,Auditor General,,,Blanks,207
Orange,Washington,Auditor General,,,Blanks,104
Washington,Waterbury,Auditor General,,,Blanks,396
Caledonia,Waterford,Auditor General,,,Blanks,124
Lamoille,Waterville,Auditor General,,,Blanks,43
Windsor,Weathersfield,Auditor General,,,Blanks,210
Rutland,Wells,Auditor General,,,Blanks,105
Orange,West Fairlee,Auditor General,,,Blanks,21
Rutland,West Haven,Auditor General,,,Blanks,21
Rutland,West Rutland,Auditor General,,,Blanks,126
Windsor,West Windsor,Auditor General,,,Blanks,122
Orleans,Westfield,Auditor General,,,Blanks,37
Chittenden,Westford,Auditor General,,,Blanks,237
Windham,Westminster,Auditor General,,,Blanks,186
Orleans,Westmore,Auditor General,,,Blanks,36
Windsor,Weston,Auditor General,,,Blanks,63
Addison,Weybridge,Auditor General,,,Blanks,80
Caledonia,Wheelock,Auditor General,,,Blanks,0
Addison,Whiting,Auditor General,,,Blanks,32
Windham,Whitingham,Auditor General,,,Blanks,117
Orange,Williamstown,Auditor General,,,Blanks,179
Chittenden,Williston,Auditor General,,,Blanks,901
Windham,Wilmington,Auditor General,,,Blanks,161
Windham,Windham,Auditor General,,,Blanks,36
Windsor,Windsor,Auditor General,,,Blanks,171
Bennington,Winhall,Auditor General,,,Blanks,109
Chittenden,Winooski,Auditor General,,,Blanks,319
Lamoille,Wolcott,Auditor General,,,Blanks,117
Washington,Woodbury,Auditor General,,,Blanks,69
Bennington,Woodford,Auditor General,,,Blanks,29
Windsor,Woodstock,Auditor General,,,Blanks,299
Washington,Worcester,Auditor General,,,Blanks,73
Addison,Addison,Attorney General,,,William H Sorrell,261
Orleans,Albany,Attorney General,,,William H Sorrell,166
Grand Isle,Alburgh,Attorney General,,,William H Sorrell,351
Windsor,Andover,Attorney General,,,William H Sorrell,99
Bennington,Arlington,Attorney General,,,William H Sorrell,400
Windham,Athens,Attorney General,,,William H Sorrell,45
Franklin,Bakersfield,Attorney General,,,William H Sorrell,216
Windsor,Baltimore,Attorney General,,,William H Sorrell,25
Windsor,Barnard,Attorney General,,,William H Sorrell,238
Caledonia,Barnet,Attorney General,,,William H Sorrell,312
Washington,Barre City,Attorney General,,,William H Sorrell,1147
Washington,Barre Town,Attorney General,,,William H Sorrell,1354
Orleans,Barton,Attorney General,,,William H Sorrell,346
Lamoille,Belvidere,Attorney General,,,William H Sorrell,47
Bennington,Bennington,Attorney General,,,William H Sorrell,2150
Rutland,Benson,Attorney General,,,William H Sorrell,123
Franklin,Berkshire,Attorney General,,,William H Sorrell,200
Washington,Berlin,Attorney General,,,William H Sorrell,474
Windsor,Bethel,Attorney General,,,William H Sorrell,385
Essex,Bloomfield,Attorney General,,,William H Sorrell,32
Chittenden,Bolton,Attorney General,,,William H Sorrell,259
Orange,Bradford,Attorney General,,,William H Sorrell,334
Orange,Braintree,Attorney General,,,William H Sorrell,215
Rutland,Brandon,Attorney General,,,William H Sorrell,714
Windham,Brattleboro,Attorney General,,,William H Sorrell,2227
Windsor,Bridgewater,Attorney General,,,William H Sorrell,149
Addison,Bridport,Attorney General,,,William H Sorrell,230
Essex,Brighton,Attorney General,,,William H Sorrell,163
Addison,Bristol,Attorney General,,,William H Sorrell,910
Orange,Brookfield,Attorney General,,,William H Sorrell,271
Windham,Brookline,Attorney General,,,William H Sorrell,115
Orleans,Brownington,Attorney General,,,William H Sorrell,168
Essex,Brunswick,Attorney General,,,William H Sorrell,19
Caledonia,Burke,Attorney General,,,William H Sorrell,214
Chittenden,Burlington,Attorney General,,,William H Sorrell,7038
Washington,Cabot,Attorney General,,,William H Sorrell,237
Washington,Calais,Attorney General,,,William H Sorrell,453
Lamoille,Cambridge,Attorney General,,,William H Sorrell,637
Essex,Canaan,Attorney General,,,William H Sorrell,98
Rutland,Castleton,Attorney General,,,William H Sorrell,456
Windsor,Cavendish,Attorney General,,,William H Sorrell,213
Orleans,Charleston,Attorney General,,,William H Sorrell,136
Chittenden,Charlotte,Attorney General,,,William H Sorrell,907
Orange,Chelsea,Attorney General,,,William H Sorrell,198
Windsor,Chester,Attorney General,,,William H Sorrell,499
Rutland,Chittenden,Attorney General,,,William H Sorrell,255
Rutland,Clarendon,Attorney General,,,William H Sorrell,328
Chittenden,Colchester,Attorney General,,,William H Sorrell,2518
Essex,Concord,Attorney General,,,William H Sorrell,128
Orange,Corinth,Attorney General,,,William H Sorrell,229
Addison,Cornwall,Attorney General,,,William H Sorrell,313
Orleans,Coventry,Attorney General,,,William H Sorrell,171
Orleans,Craftsbury,Attorney General,,,William H Sorrell,267
Rutland,Danby,Attorney General,,,William H Sorrell,167
Caledonia,Danville,Attorney General,,,William H Sorrell,418
Orleans,Derby,Attorney General,,,William H Sorrell,719
Bennington,Dorset,Attorney General,,,William H Sorrell,420
Windham,Dover,Attorney General,,,William H Sorrell,209
Windham,Dummerston,Attorney General,,,William H Sorrell,487
Washington,Duxbury,Attorney General,,,William H Sorrell,284
Essex,East Haven,Attorney General,,,William H Sorrell,34
Washington,East Montpelier,Attorney General,,,William H Sorrell,684
