county,office,district,town,precinct,candidate,party,votes,state_election_id
Orange,Attorney General,,Washington,,William H. Sorrell,Democratic,163,68124
Washington,Attorney General,,Waterbury,,William H. Sorrell,Democratic,1081,68124
Caledonia,Attorney General,,Waterford,,William H. Sorrell,Democratic,195,68124
Lamoille,Attorney General,,Waterville,,William H. Sorrell,Democratic,101,68124
Windsor,Attorney General,,Weathersfield,,William H. Sorrell,Democratic,439,68124
Rutland,Attorney General,,Wells,,William H. Sorrell,Democratic,148,68124
Orange,Attorney General,,West Fairlee,,William H. Sorrell,Democratic,97,68124
Rutland,Attorney General,,West Haven,,William H. Sorrell,Democratic,30,68124
Rutland,Attorney General,,West Rutland,,William H. Sorrell,Democratic,256,68124
Windsor,Attorney General,,West Windsor,,William H. Sorrell,Democratic,262,68124
Orleans,Attorney General,,Westfield,,William H. Sorrell,Democratic,93,68124
Chittenden,Attorney General,,Westford,,William H. Sorrell,Democratic,435,68124
Windham,Attorney General,,Westminster,Windham 3,William H. Sorrell,Democratic,22,68124
Windham,Attorney General,,Westminster,Windham 4,William H. Sorrell,Democratic,644,68124
Orleans,Attorney General,,Westmore,,William H. Sorrell,Democratic,71,68124
Windsor,Attorney General,,Weston,,William H. Sorrell,Democratic,163,68124
Addison,Attorney General,,Weybridge,,William H. Sorrell,Democratic,258,68124
Caledonia,Attorney General,,Wheelock,,William H. Sorrell,Democratic,97,68124
Addison,Attorney General,,Whiting,,William H. Sorrell,Democratic,65,68124
Windham,Attorney General,,Whitingham,Windham 6,William H. Sorrell,Democratic,142,68124
Windham,Attorney General,,Whitingham,Windham-Bennington,William H. Sorrell,Democratic,4,68124
Orange,Attorney General,,Williamstown,,William H. Sorrell,Democratic,529,68124
Chittenden,Attorney General,,Williston,,William H. Sorrell,Democratic,1734,68124
Windham,Attorney General,,Wilmington,,William H. Sorrell,Democratic,280,68124
Windham,Attorney General,,Windham,,William H. Sorrell,Democratic,83,68124
Windsor,Attorney General,,Windsor,,William H. Sorrell,Democratic,562,68124
Bennington,Attorney General,,Winhall,,William H. Sorrell,Democratic,131,68124
Chittenden,Attorney General,,Winooski,,William H. Sorrell,Democratic,1001,68124
Lamoille,Attorney General,,Wolcott,,William H. Sorrell,Democratic,313,68124
Washington,Attorney General,,Woodbury,,William H. Sorrell,Democratic,199,68124
Bennington,Attorney General,,Woodford,,William H. Sorrell,Democratic,60,68124
Windsor,Attorney General,,Woodstock,,William H. Sorrell,Democratic,756,68124
Washington,Attorney General,,Worcester,,William H. Sorrell,Democratic,268,68124
Addison,Attorney General,,Addison,,Shane McCormack,Republican,264,68124
Orleans,Attorney General,,Albany,,Shane McCormack,Republican,130,68124
Grand Isle,Attorney General,,Alburgh,,Shane McCormack,Republican,218,68124
Windsor,Attorney General,,Andover,,Shane McCormack,Republican,102,68124
Bennington,Attorney General,,Arlington,,Shane McCormack,Republican,292,68124
Windham,Attorney General,,Athens,,Shane McCormack,Republican,45,68124
Franklin,Attorney General,,Bakersfield,,Shane McCormack,Republican,131,68124
Windsor,Attorney General,,Baltimore,,Shane McCormack,Republican,38,68124
Windsor,Attorney General,,Barnard,,Shane McCormack,Republican,146,68124
Caledonia,Attorney General,,Barnet,,Shane McCormack,Republican,259,68124
Washington,Attorney General,,Barre City,,Shane McCormack,Republican,825,68124
Washington,Attorney General,,Barre Town,,Shane McCormack,Republican,1414,68124
Orleans,Attorney General,,Barton,,Shane McCormack,Republican,281,68124
Lamoille,Attorney General,,Belvidere,,Shane McCormack,Republican,54,68124
Bennington,Attorney General,,Bennington,Bennington 2-1,Shane McCormack,Republican,492,68124
Bennington,Attorney General,,Bennington,Bennington 2-2,Shane McCormack,Republican,508,68124
Rutland,Attorney General,,Benson,,Shane McCormack,Republican,110,68124
Franklin,Attorney General,,Berkshire,,Shane McCormack,Republican,174,68124
Washington,Attorney General,,Berlin,,Shane McCormack,Republican,349,68124
Windsor,Attorney General,,Bethel,,Shane McCormack,Republican,212,68124
Essex,Attorney General,,Bloomfield,,Shane McCormack,Republican,28,68124
Chittenden,Attorney General,,Bolton,,Shane McCormack,Republican,157,68124
Orange,Attorney General,,Bradford,,Shane McCormack,Republican,248,68124
Orange,Attorney General,,Braintree,,Shane McCormack,Republican,164,68124
Rutland,Attorney General,,Brandon,,Shane McCormack,Republican,515,68124
Windham,Attorney General,,Brattleboro,Windham 2-1,Shane McCormack,Republican,243,68124
Windham,Attorney General,,Brattleboro,Windham 2-2,Shane McCormack,Republican,131,68124
Windham,Attorney General,,Brattleboro,Windham 2-3,Shane McCormack,Republican,155,68124
Windsor,Attorney General,,Bridgewater,,Shane McCormack,Republican,117,68124
Addison,Attorney General,,Bridport,,Shane McCormack,Republican,191,68124
Essex,Attorney General,,Brighton,,Shane McCormack,Republican,159,68124
Addison,Attorney General,,Bristol,,Shane McCormack,Republican,488,68124
Orange,Attorney General,,Brookfield,,Shane McCormack,Republican,199,68124
Windham,Attorney General,,Brookline,,Shane McCormack,Republican,50,68124
Orleans,Attorney General,,Brownington,,Shane McCormack,Republican,144,68124
Essex,Attorney General,,Brunswick,,Shane McCormack,Republican,12,68124
Caledonia,Attorney General,,Burke,,Shane McCormack,Republican,209,68124
Chittenden,Attorney General,,Burlington,Chittenden 6-1,Shane McCormack,Republican,752,68124
Chittenden,Attorney General,,Burlington,Chittenden 6-2,Shane McCormack,Republican,246,68124
Chittenden,Attorney General,,Burlington,Chittenden 6-3,Shane McCormack,Republican,178,68124
Chittenden,Attorney General,,Burlington,Chittenden 6-4,Shane McCormack,Republican,133,68124
Chittenden,Attorney General,,Burlington,Chittenden 6-5,Shane McCormack,Republican,420,68124
Chittenden,Attorney General,,Burlington,Chittenden 6-6,Shane McCormack,Republican,70,68124
Chittenden,Attorney General,,Burlington,Chittenden 6-7,Shane McCormack,Republican,4,68124
Washington,Attorney General,,Cabot,,Shane McCormack,Republican,172,68124
Washington,Attorney General,,Calais,,Shane McCormack,Republican,204,68124
Lamoille,Attorney General,,Cambridge,,Shane McCormack,Republican,413,68124
Essex,Attorney General,,Canaan,,Shane McCormack,Republican,77,68124
Rutland,Attorney General,,Castleton,,Shane McCormack,Republican,524,68124
Windsor,Attorney General,,Cavendish,,Shane McCormack,Republican,206,68124
Orleans,Attorney General,,Charleston,,Shane McCormack,Republican,124,68124
Chittenden,Attorney General,,Charlotte,,Shane McCormack,Republican,491,68124
Orange,Attorney General,,Chelsea,,Shane McCormack,Republican,248,68124
Windsor,Attorney General,,Chester,,Shane McCormack,Republican,325,68124
Rutland,Attorney General,,Chittenden,,Shane McCormack,Republican,247,68124
Rutland,Attorney General,,Clarendon,,Shane McCormack,Republican,407,68124
Chittenden,Attorney General,,Colchester,Chittenden 9-1,Shane McCormack,Republican,700,68124
Chittenden,Attorney General,,Colchester,Chittenden 9-2,Shane McCormack,Republican,1083,68124
Essex,Attorney General,,Concord,,Shane McCormack,Republican,146,68124
Orange,Attorney General,,Corinth,,Shane McCormack,Republican,195,68124
Addison,Attorney General,,Cornwall,,Shane McCormack,Republican,148,68124
Orleans,Attorney General,,Coventry,,Shane McCormack,Republican,126,68124
Orleans,Attorney General,,Craftsbury,,Shane McCormack,Republican,123,68124
Rutland,Attorney General,,Danby,,Shane McCormack,Republican,214,68124
Caledonia,Attorney General,,Danville,,Shane McCormack,Republican,361,68124
Orleans,Attorney General,,Derby,,Shane McCormack,Republican,615,68124
Bennington,Attorney General,,Dorset,,Shane McCormack,Republican,340,68124
Windham,Attorney General,,Dover,,Shane McCormack,Republican,209,68124
Windham,Attorney General,,Dummerston,,Shane McCormack,Republican,152,68124
Washington,Attorney General,,Duxbury,,Shane McCormack,Republican,194,68124
Essex,Attorney General,,East Haven,,Shane McCormack,Republican,37,68124
Washington,Attorney General,,East Montpelier,,Shane McCormack,Republican,322,68124
Lamoille,Attorney General,,Eden,,Shane McCormack,Republican,109,68124
Lamoille,Attorney General,,Elmore,,Shane McCormack,Republican,114,68124
Franklin,Attorney General,,Enosburgh,,Shane McCormack,Republican,333,68124
Chittenden,Attorney General,,Essex,Chittenden 8-1,Shane McCormack,Republican,1074,68124
Chittenden,Attorney General,,Essex,Chittenden 8-2,Shane McCormack,Republican,1175,68124
Chittenden,Attorney General,,Essex,Chittenden 8-3,Shane McCormack,Republican,337,68124
Rutland,Attorney General,,Fair Haven,,Shane McCormack,Republican,309,68124
Franklin,Attorney General,,Fairfax,,Shane McCormack,Republican,623,68124
Franklin,Attorney General,,Fairfield,,Shane McCormack,Republican,225,68124
Orange,Attorney General,,Fairlee,,Shane McCormack,Republican,117,68124
Washington,Attorney General,,Fayston,,Shane McCormack,Republican,153,68124
Addison,Attorney General,,Ferrisburgh,,Shane McCormack,Republican,416,68124
Franklin,Attorney General,,Fletcher,,Shane McCormack,Republican,151,68124
Franklin,Attorney General,,Franklin,,Shane McCormack,Republican,185,68124
Franklin,Attorney General,,Georgia,,Shane McCormack,Republican,678,68124
Orleans,Attorney General,,Glover,,Shane McCormack,Republican,142,68124
Addison,Attorney General,,Goshen,,Shane McCormack,Republican,30,68124
Windham,Attorney General,,Grafton,,Shane McCormack,Republican,88,68124
Essex,Attorney General,,Granby,,Shane McCormack,Republican,13,68124
Grand Isle,Attorney General,,Grand Isle,,Shane McCormack,Republican,358,68124
Addison,Attorney General,,Granville,,Shane McCormack,Republican,21,68124
Orleans,Attorney General,,Greensboro,,Shane McCormack,Republican,85,68124
Caledonia,Attorney General,,Groton,,Shane McCormack,Republican,170,68124
Essex,Attorney General,,Guildhall,,Shane McCormack,Republican,44,68124
Windham,Attorney General,,Guilford,,Shane McCormack,Republican,154,68124
Windham,Attorney General,,Halifax,,Shane McCormack,Republican,80,68124
Addison,Attorney General,,Hancock,,Shane McCormack,Republican,30,68124
Caledonia,Attorney General,,Hardwick,,Shane McCormack,Republican,321,68124
Windsor,Attorney General,,Hartford,Windsor 4-1,Shane McCormack,Republican,295,68124
Windsor,Attorney General,,Hartford,Windsor 4-2,Shane McCormack,Republican,701,68124
Windsor,Attorney General,,Hartland,,Shane McCormack,Republican,404,68124
Franklin,Attorney General,,Highgate,,Shane McCormack,Republican,441,68124
Chittenden,Attorney General,,Hinesburg,Chittenden 4-1,Shane McCormack,Republican,2,68124
Chittenden,Attorney General,,Hinesburg,Chittenden 4-2,Shane McCormack,Republican,469,68124
Orleans,Attorney General,,Holland,,Shane McCormack,Republican,78,68124
Rutland,Attorney General,,Hubbardton,,Shane McCormack,Republican,101,68124
Chittenden,Attorney General,,Huntington,,Shane McCormack,Republican,186,68124
Lamoille,Attorney General,,Hyde Park,,Shane McCormack,Republican,447,68124
Rutland,Attorney General,,Ira,,Shane McCormack,Republican,69,68124
Orleans,Attorney General,,Irasburg,,Shane McCormack,Republican,163,68124
Grand Isle,Attorney General,,Isle La Motte,,Shane McCormack,Republican,85,68124
Windham,Attorney General,,Jamaica,,Shane McCormack,Republican,69,68124
Orleans,Attorney General,,Jay,,Shane McCormack,Republican,53,68124
Chittenden,Attorney General,,Jericho,,Shane McCormack,Republican,855,68124
Lamoille,Attorney General,,Johnson,,Shane McCormack,Republican,283,68124
Rutland,Attorney General,,Killington,,Shane McCormack,Republican,195,68124
Caledonia,Attorney General,,Kirby,,Shane McCormack,Republican,61,68124
Bennington,Attorney General,,Landgrove,,Shane McCormack,Republican,27,68124
Addison,Attorney General,,Leicester,,Shane McCormack,Republican,127,68124
Essex,Attorney General,,Lemington,,Shane McCormack,Republican,20,68124
Addison,Attorney General,,Lincoln,,Shane McCormack,Republican,183,68124
Windham,Attorney General,,Londonderry,,Shane McCormack,Republican,192,68124
Orleans,Attorney General,,Lowell,,Shane McCormack,Republican,128,68124
Windsor,Attorney General,,Ludlow,,Shane McCormack,Republican,291,68124
Essex,Attorney General,,Lunenburg,,Shane McCormack,Republican,166,68124
Caledonia,Attorney General,,Lyndon,,Shane McCormack,Republican,637,68124
Essex,Attorney General,,Maidstone,,Shane McCormack,Republican,33,68124
Bennington,Attorney General,,Manchester,,Shane McCormack,Republican,621,68124
Windham,Attorney General,,Marlboro,,Shane McCormack,Republican,58,68124
Washington,Attorney General,,Marshfield,,Shane McCormack,Republican,206,68124
Rutland,Attorney General,,Mendon,,Shane McCormack,Republican,211,68124
Addison,Attorney General,,Middlebury,,Shane McCormack,Republican,541,68124
Washington,Attorney General,,Middlesex,,Shane McCormack,Republican,202,68124
Rutland,Attorney General,,Middletown Springs,,Shane McCormack,Republican,151,68124
Chittenden,Attorney General,,Milton,Chittenden 10,Shane McCormack,Republican,1133,68124
Chittenden,Attorney General,,Milton,Grand Isle-Chittenden,Shane McCormack,Republican,207,68124
Addison,Attorney General,,Monkton,,Shane McCormack,Republican,293,68124
Franklin,Attorney General,,Montgomery,,Shane McCormack,Republican,128,68124
Washington,Attorney General,,Montpelier,,Shane McCormack,Republican,572,68124
Washington,Attorney General,,Moretown,,Shane McCormack,Republican,209,68124
Orleans,Attorney General,,Morgan,,Shane McCormack,Republican,123,68124
Lamoille,Attorney General,,Morristown,,Shane McCormack,Republican,607,68124
Rutland,Attorney General,,Mount Holly,,Shane McCormack,Republican,219,68124
Rutland,Attorney General,,Mount Tabor,,Shane McCormack,Republican,28,68124
Addison,Attorney General,,New Haven,,Shane McCormack,Republican,257,68124
Caledonia,Attorney General,,Newark,,Shane McCormack,Republican,87,68124
Orange,Attorney General,,Newbury,,Shane McCormack,Republican,251,68124
Windham,Attorney General,,Newfane,,Shane McCormack,Republican,138,68124
Orleans,Attorney General,,Newport City,,Shane McCormack,Republican,418,68124
Orleans,Attorney General,,Newport Town,,Shane McCormack,Republican,189,68124
Grand Isle,Attorney General,,North Hero,,Shane McCormack,Republican,195,68124
Washington,Attorney General,,Northfield,,Shane McCormack,Republican,561,68124
Essex,Attorney General,,Norton,,Shane McCormack,Republican,27,68124
Windsor,Attorney General,,Norwich,,Shane McCormack,Republican,194,68124
Orange,Attorney General,,Orange,,Shane McCormack,Republican,176,68124
Addison,Attorney General,,Orwell,,Shane McCormack,Republican,210,68124
Addison,Attorney General,,Panton,,Shane McCormack,Republican,97,68124
Rutland,Attorney General,,Pawlet,,Shane McCormack,Republican,195,68124
Caledonia,Attorney General,,Peacham,,Shane McCormack,Republican,102,68124
Bennington,Attorney General,,Peru,,Shane McCormack,Republican,52,68124
Rutland,Attorney General,,Pittsfield,,Shane McCormack,Republican,79,68124
Rutland,Attorney General,,Pittsford,,Shane McCormack,Republican,435,68124
Washington,Attorney General,,Plainfield,,Shane McCormack,Republican,117,68124
Windsor,Attorney General,,Plymouth,,Shane McCormack,Republican,108,68124
Windsor,Attorney General,,Pomfret,,Shane McCormack,Republican,141,68124
Rutland,Attorney General,,Poultney,,Shane McCormack,Republican,395,68124
Bennington,Attorney General,,Pownal,,Shane McCormack,Republican,347,68124
Rutland,Attorney General,,Proctor,,Shane McCormack,Republican,206,68124
Windham,Attorney General,,Putney,,Shane McCormack,Republican,128,68124
Orange,Attorney General,,Randolph,,Shane McCormack,Republican,554,68124
Windsor,Attorney General,,Reading,,Shane McCormack,Republican,88,68124
Bennington,Attorney General,,Readsboro,,Shane McCormack,Republican,88,68124
Franklin,Attorney General,,Richford,,Shane McCormack,Republican,178,68124
Chittenden,Attorney General,,Richmond,,Shane McCormack,Republican,477,68124
Addison,Attorney General,,Ripton,,Shane McCormack,Republican,44,68124
Windsor,Attorney General,,Rochester,,Shane McCormack,Republican,122,68124
Windham,Attorney General,,Rockingham,,Shane McCormack,Republican,310,68124
Washington,Attorney General,,Roxbury,,Shane McCormack,Republican,100,68124
Windsor,Attorney General,,Royalton,,Shane McCormack,Republican,318,68124
Bennington,Attorney General,,Rupert,,Shane McCormack,Republican,118,68124
Rutland,Attorney General,,Rutland City,Rutland 5-1,Shane McCormack,Republican,665,68124
Rutland,Attorney General,,Rutland City,Rutland 5-2,Shane McCormack,Republican,464,68124
Rutland,Attorney General,,Rutland City,Rutland 5-3,Shane McCormack,Republican,263,68124
Rutland,Attorney General,,Rutland City,Rutland 5-4,Shane McCormack,Republican,410,68124
Rutland,Attorney General,,Rutland Town,,Shane McCormack,Republican,792,68124
Caledonia,Attorney General,,Ryegate,,Shane McCormack,Republican,174,68124
Addison,Attorney General,,Salisbury,,Shane McCormack,Republican,125,68124
Bennington,Attorney General,,Sandgate,,Shane McCormack,Republican,51,68124
