county,office,district,town,precinct,candidate,party,votes,state_election_id
Chittenden,Attorney General,,South Burlington,Chittenden 7-1,Total Votes Cast,Democratic,832,82195
Chittenden,Attorney General,,South Burlington,Chittenden 7-2,Total Votes Cast,Democratic,780,82195
Chittenden,Attorney General,,South Burlington,Chittenden 7-3,Total Votes Cast,Democratic,655,82195
Chittenden,Attorney General,,South Burlington,Chittenden 7-4,Total Votes Cast,Democratic,633,82195
Grand Isle,Attorney General,,South Hero,Bennington 2-3,Total Votes Cast,Democratic,489,82195
Windsor,Attorney General,,Springfield,Windsor 3-1,Total Votes Cast,Democratic,36,82195
Windsor,Attorney General,,Springfield,Windsor 3-2,Total Votes Cast,Democratic,785,82195
Franklin,Attorney General,,Saint Albans City,,Total Votes Cast,Democratic,463,82195
Franklin,Attorney General,,Saint Albans Town,Franklin 3-1,Total Votes Cast,Democratic,135,82195
Franklin,Attorney General,,Saint Albans Town,Franklin 3-2,Total Votes Cast,Democratic,298,82195
Chittenden,Attorney General,,Saint George,,Total Votes Cast,Democratic,73,82195
Caledonia,Attorney General,,Saint Johnsbury,,Total Votes Cast,Democratic,477,82195
Bennington,Attorney General,,Stamford,,Total Votes Cast,Democratic,57,82195
Caledonia,Attorney General,,Stannard,,Total Votes Cast,Democratic,32,82195
Addison,Attorney General,,Starksboro,,Total Votes Cast,Democratic,273,82195
Windsor,Attorney General,,Stockbridge,Windham 2-1,Total Votes Cast,Democratic,94,82195
Lamoille,Attorney General,,Stowe,Windham 2-2,Total Votes Cast,Democratic,656,82195
Orange,Attorney General,,Strafford,Windham 2-3,Total Votes Cast,Democratic,304,82195
Windham,Attorney General,,Stratton,,Total Votes Cast,Democratic,14,82195
Rutland,Attorney General,,Sudbury,,Total Votes Cast,Democratic,64,82195
Bennington,Attorney General,,Sunderland,Bennington 3,Total Votes Cast,Democratic,16,82195
Bennington,Attorney General,,Sunderland,Bennington 4,Total Votes Cast,Democratic,54,82195
Caledonia,Attorney General,,Sutton,,Total Votes Cast,Democratic,69,82195
Franklin,Attorney General,,Swanton,,Total Votes Cast,Democratic,335,82195
Orange,Attorney General,,Thetford,,Total Votes Cast,Democratic,641,82195
Rutland,Attorney General,,Tinmouth,Rutland 2,Total Votes Cast,Democratic,16,82195
Rutland,Attorney General,,Tinmouth,Rutland-Bennington,Total Votes Cast,Democratic,58,82195
Orange,Attorney General,,Topsham,Chittenden 7-1 Ward 5,Total Votes Cast,Democratic,69,82195
Windham,Attorney General,,Townshend,Chittenden 7-1 Ward 6,Total Votes Cast,Democratic,157,82195
Orleans,Attorney General,,Troy,Orleans 2,Total Votes Cast,Democratic,19,82195
Orleans,Attorney General,,Troy,Orleans-Lamoille,Total Votes Cast,Democratic,100,82195
Orange,Attorney General,,Tunbridge,Chittenden 7-2 Ward 5,Total Votes Cast,Democratic,174,82195
Chittenden,Attorney General,,Underhill,Chittenden 7-3 Ward 1,Total Votes Cast,Democratic,519,82195
Addison,Attorney General,,Vergennes,Chittenden 7-3 Ward 2,Total Votes Cast,Democratic,281,82195
Windham,Attorney General,,Vernon,Chittenden 7-3 Ward 6,Total Votes Cast,Democratic,208,82195
Orange,Attorney General,,Vershire,Chittenden 7-4 Ward 2,Total Votes Cast,Democratic,88,82195
Essex,Attorney General,,Victory,Chittenden 7-5 Ward 3,Total Votes Cast,Democratic,7,82195
Washington,Attorney General,,Waitsfield,Chittenden 7-5 Ward 4,Total Votes Cast,Democratic,355,82195
Caledonia,Attorney General,,Walden,Chittenden 7-5 Ward 7,Total Votes Cast,Democratic,115,82195
Rutland,Attorney General,,Wallingford,Chittenden 7-6 Ward 4,Total Votes Cast,Democratic,190,82195
Addison,Attorney General,,Waltham,Chittenden 7-6 Ward 7,Total Votes Cast,Democratic,70,82195
Windham,Attorney General,,Wardsboro,Chittenden 7-7 Ward 6,Total Votes Cast,Democratic,77,82195
Washington,Attorney General,,Warren,,Total Votes Cast,Democratic,295,82195
Orange,Attorney General,,Washington,,Total Votes Cast,Democratic,85,82195
Washington,Attorney General,,Waterbury,,Total Votes Cast,Democratic,986,82195
Caledonia,Attorney General,,Waterford,,Total Votes Cast,Democratic,65,82195
Lamoille,Attorney General,,Waterville,,Total Votes Cast,Democratic,69,82195
Windsor,Attorney General,,Weathersfield,,Total Votes Cast,Democratic,333,82195
Rutland,Attorney General,,Wells,,Total Votes Cast,Democratic,67,82195
Orange,Attorney General,,West Fairlee,,Total Votes Cast,Democratic,46,82195
Rutland,Attorney General,,West Haven,,Total Votes Cast,Democratic,20,82195
Rutland,Attorney General,,West Rutland,,Total Votes Cast,Democratic,109,82195
Windsor,Attorney General,,West Windsor,,Total Votes Cast,Democratic,222,82195
Orleans,Attorney General,,Westfield,,Total Votes Cast,Democratic,76,82195
Chittenden,Attorney General,,Westford,Chittenden 1-1,Total Votes Cast,Democratic,224,82195
Windham,Attorney General,,Westminster,Windham 3,Total Votes Cast,Democratic,17,82195
Windham,Attorney General,,Westminster,Windham 4,Total Votes Cast,Democratic,481,82195
Orleans,Attorney General,,Westmore,,Total Votes Cast,Democratic,36,82195
Windsor,Attorney General,,Weston,,Total Votes Cast,Democratic,138,82195
Addison,Attorney General,,Weybridge,,Total Votes Cast,Democratic,189,82195
Caledonia,Attorney General,,Wheelock,,Total Votes Cast,Democratic,73,82195
Addison,Attorney General,,Whiting,,Total Votes Cast,Democratic,34,82195
Windham,Attorney General,,Whitingham,Windham 6,Total Votes Cast,Democratic,79,82195
Windham,Attorney General,,Whitingham,Windham-Bennington,Total Votes Cast,Democratic,4,82195
Orange,Attorney General,,Williamstown,,Total Votes Cast,Democratic,204,82195
Chittenden,Attorney General,,Williston,,Total Votes Cast,Democratic,1206,82195
Windham,Attorney General,,Wilmington,,Total Votes Cast,Democratic,180,82195
Windham,Attorney General,,Windham,,Total Votes Cast,Democratic,95,82195
Windsor,Attorney General,,Windsor,,Total Votes Cast,Democratic,503,82195
Bennington,Attorney General,,Winhall,,Total Votes Cast,Democratic,102,82195
Chittenden,Attorney General,,Winooski,,Total Votes Cast,Democratic,862,82195
Lamoille,Attorney General,,Wolcott,,Total Votes Cast,Democratic,157,82195
Washington,Attorney General,,Woodbury,,Total Votes Cast,Democratic,149,82195
Bennington,Attorney General,,Woodford,,Total Votes Cast,Democratic,31,82195
Windsor,Attorney General,,Woodstock,Chittenden 2-1,Total Votes Cast,Democratic,806,82195
Washington,Attorney General,,Worcester,Chittenden 2-3,Total Votes Cast,Democratic,266,82195
Addison,Attorney General,,Addison,Chittenden 2-4,Deborah. Deb. Bucknam,Republican,149,82217
Orleans,Attorney General,,Albany,,Deborah. Deb. Bucknam,Republican,75,82217
Grand Isle,Attorney General,,Alburgh,,Deborah. Deb. Bucknam,Republican,94,82217
Windsor,Attorney General,,Andover,,Deborah. Deb. Bucknam,Republican,51,82217
Bennington,Attorney General,,Arlington,,Deborah. Deb. Bucknam,Republican,112,82217
Windham,Attorney General,,Athens,,Deborah. Deb. Bucknam,Republican,11,82217
Franklin,Attorney General,,Bakersfield,,Deborah. Deb. Bucknam,Republican,45,82217
Windsor,Attorney General,,Baltimore,,Deborah. Deb. Bucknam,Republican,16,82217
Windsor,Attorney General,,Barnard,,Deborah. Deb. Bucknam,Republican,51,82217
Caledonia,Attorney General,,Barnet,,Deborah. Deb. Bucknam,Republican,134,82217
Washington,Attorney General,,Barre City,,Deborah. Deb. Bucknam,Republican,481,82217
Washington,Attorney General,,Barre Town,,Deborah. Deb. Bucknam,Republican,821,82217
Orleans,Attorney General,,Barton,,Deborah. Deb. Bucknam,Republican,122,82217
Lamoille,Attorney General,,Belvidere,,Deborah. Deb. Bucknam,Republican,21,82217
Bennington,Attorney General,,Bennington,Bennington 2-1,Deborah. Deb. Bucknam,Republican,143,82217
Bennington,Attorney General,,Bennington,Bennington 2-2,Deborah. Deb. Bucknam,Republican,142,82217
Rutland,Attorney General,,Benson,,Deborah. Deb. Bucknam,Republican,56,82217
Franklin,Attorney General,,Berkshire,,Deborah. Deb. Bucknam,Republican,81,82217
Washington,Attorney General,,Berlin,,Deborah. Deb. Bucknam,Republican,219,82217
Windsor,Attorney General,,Bethel,,Deborah. Deb. Bucknam,Republican,112,82217
Essex,Attorney General,,Bloomfield,,Deborah. Deb. Bucknam,Republican,10,82217
Chittenden,Attorney General,,Bolton,,Deborah. Deb. Bucknam,Republican,88,82217
Orange,Attorney General,,Bradford,,Deborah. Deb. Bucknam,Republican,102,82217
Orange,Attorney General,,Braintree,Windsor 2-1,Deborah. Deb. Bucknam,Republican,78,82217
Rutland,Attorney General,,Brandon,Windsor 2-2,Deborah. Deb. Bucknam,Republican,240,82217
Windham,Attorney General,,Brattleboro,Windham 2-1,Deborah. Deb. Bucknam,Republican,61,82217
Windham,Attorney General,,Brattleboro,Windham 2-2,Deborah. Deb. Bucknam,Republican,40,82217
Windham,Attorney General,,Brattleboro,Windham 2-3,Deborah. Deb. Bucknam,Republican,48,82217
Windsor,Attorney General,,Bridgewater,,Deborah. Deb. Bucknam,Republican,43,82217
Addison,Attorney General,,Bridport,,Deborah. Deb. Bucknam,Republican,99,82217
Essex,Attorney General,,Brighton,,Deborah. Deb. Bucknam,Republican,82,82217
Addison,Attorney General,,Bristol,,Deborah. Deb. Bucknam,Republican,219,82217
Orange,Attorney General,,Brookfield,,Deborah. Deb. Bucknam,Republican,100,82217
Windham,Attorney General,,Brookline,,Deborah. Deb. Bucknam,Republican,17,82217
Orleans,Attorney General,,Brownington,,Deborah. Deb. Bucknam,Republican,38,82217
Essex,Attorney General,,Brunswick,,Deborah. Deb. Bucknam,Republican,10,82217
Caledonia,Attorney General,,Burke,,Deborah. Deb. Bucknam,Republican,95,82217
Chittenden,Attorney General,,Burlington,Chittenden 6-1,Deborah. Deb. Bucknam,Republican,348,82217
Chittenden,Attorney General,,Burlington,Chittenden 6-2,Deborah. Deb. Bucknam,Republican,118,82217
Chittenden,Attorney General,,Burlington,Chittenden 6-3,Deborah. Deb. Bucknam,Republican,59,82217
Chittenden,Attorney General,,Burlington,Chittenden 6-4,Deborah. Deb. Bucknam,Republican,45,82217
Chittenden,Attorney General,,Burlington,Chittenden 6-5,Deborah. Deb. Bucknam,Republican,195,82217
Chittenden,Attorney General,,Burlington,Chittenden 6-6,Deborah. Deb. Bucknam,Republican,28,82217
Chittenden,Attorney General,,Burlington,Chittenden 6-7,Deborah. Deb. Bucknam,Republican,1,82217
Washington,Attorney General,,Cabot,,Deborah. Deb. Bucknam,Republican,91,82217
Washington,Attorney General,,Calais,,Deborah. Deb. Bucknam,Republican,95,82217
Lamoille,Attorney General,,Cambridge,,Deborah. Deb. Bucknam,Republican,191,82217
Essex,Attorney General,,Canaan,Comm. Hall,Deborah. Deb. Bucknam,Republican,48,82217
Rutland,Attorney General,,Castleton,Gilman,Deborah. Deb. Bucknam,Republican,289,82217
Windsor,Attorney General,,Cavendish,,Deborah. Deb. Bucknam,Republican,79,82217
Orleans,Attorney General,,Charleston,,Deborah. Deb. Bucknam,Republican,63,82217
Chittenden,Attorney General,,Charlotte,,Deborah. Deb. Bucknam,Republican,220,82217
Orange,Attorney General,,Chelsea,,Deborah. Deb. Bucknam,Republican,91,82217
Windsor,Attorney General,,Chester,,Deborah. Deb. Bucknam,Republican,140,82217
Rutland,Attorney General,,Chittenden,,Deborah. Deb. Bucknam,Republican,115,82217
Rutland,Attorney General,,Clarendon,Addison 4-1,Deborah. Deb. Bucknam,Republican,189,82217
Chittenden,Attorney General,,Colchester,Chittenden 9-1,Deborah. Deb. Bucknam,Republican,277,82217
Chittenden,Attorney General,,Colchester,Chittenden 9-2,Deborah. Deb. Bucknam,Republican,455,82217
Essex,Attorney General,,Concord,,Deborah. Deb. Bucknam,Republican,101,82217
Orange,Attorney General,,Corinth,Chittenden 2-2,Deborah. Deb. Bucknam,Republican,58,82217
Addison,Attorney General,,Cornwall,Chittenden 2-3,Deborah. Deb. Bucknam,Republican,82,82217
Orleans,Attorney General,,Coventry,,Deborah. Deb. Bucknam,Republican,80,82217
Orleans,Attorney General,,Craftsbury,,Deborah. Deb. Bucknam,Republican,56,82217
Rutland,Attorney General,,Danby,Washington 5,Deborah. Deb. Bucknam,Republican,97,82217
Caledonia,Attorney General,,Danville,Washington-Lamoille 1-1,Deborah. Deb. Bucknam,Republican,188,82217
Orleans,Attorney General,,Derby,,Deborah. Deb. Bucknam,Republican,287,82217
Bennington,Attorney General,,Dorset,,Deborah. Deb. Bucknam,Republican,125,82217
Windham,Attorney General,,Dover,,Deborah. Deb. Bucknam,Republican,67,82217
Windham,Attorney General,,Dummerston,,Deborah. Deb. Bucknam,Republican,70,82217
Washington,Attorney General,,Duxbury,,Deborah. Deb. Bucknam,Republican,82,82217
Essex,Attorney General,,East Haven,,Deborah. Deb. Bucknam,Republican,31,82217
Washington,Attorney General,,East Montpelier,,Deborah. Deb. Bucknam,Republican,179,82217
Lamoille,Attorney General,,Eden,Center Town House,Deborah. Deb. Bucknam,Republican,59,82217
Lamoille,Attorney General,,Elmore,Town Office,Deborah. Deb. Bucknam,Republican,53,82217
Franklin,Attorney General,,Enosburgh,West River Village,Deborah. Deb. Bucknam,Republican,117,82217
Chittenden,Attorney General,,Essex,Chittenden 8-1,Deborah. Deb. Bucknam,Republican,437,82217
Chittenden,Attorney General,,Essex,Chittenden 8-2,Deborah. Deb. Bucknam,Republican,508,82217
Chittenden,Attorney General,,Essex,Chittenden 8-3,Deborah. Deb. Bucknam,Republican,132,82217
Rutland,Attorney General,,Fair Haven,,Deborah. Deb. Bucknam,Republican,176,82217
Franklin,Attorney General,,Fairfax,,Deborah. Deb. Bucknam,Republican,318,82217
Franklin,Attorney General,,Fairfield,,Deborah. Deb. Bucknam,Republican,95,82217
Orange,Attorney General,,Fairlee,,Deborah. Deb. Bucknam,Republican,45,82217
Washington,Attorney General,,Fayston,,Deborah. Deb. Bucknam,Republican,75,82217
Addison,Attorney General,,Ferrisburgh,,Deborah. Deb. Bucknam,Republican,216,82217
Franklin,Attorney General,,Fletcher,,Deborah. Deb. Bucknam,Republican,78,82217
Franklin,Attorney General,,Franklin,,Deborah. Deb. Bucknam,Republican,82,82217
Franklin,Attorney General,,Georgia,,Deborah. Deb. Bucknam,Republican,325,82217
Orleans,Attorney General,,Glover,,Deborah. Deb. Bucknam,Republican,71,82217
Addison,Attorney General,,Goshen,,Deborah. Deb. Bucknam,Republican,18,82217
Windham,Attorney General,,Grafton,,Deborah. Deb. Bucknam,Republican,26,82217
Essex,Attorney General,,Granby,,Deborah. Deb. Bucknam,Republican,14,82217
Grand Isle,Attorney General,,Grand Isle,,Deborah. Deb. Bucknam,Republican,141,82217
Addison,Attorney General,,Granville,,Deborah. Deb. Bucknam,Republican,14,82217
Orleans,Attorney General,,Greensboro,,Deborah. Deb. Bucknam,Republican,33,82217
Caledonia,Attorney General,,Groton,,Deborah. Deb. Bucknam,Republican,81,82217
Essex,Attorney General,,Guildhall,,Deborah. Deb. Bucknam,Republican,26,82217
Windham,Attorney General,,Guilford,,Deborah. Deb. Bucknam,Republican,58,82217
Windham,Attorney General,,Halifax,,Deborah. Deb. Bucknam,Republican,60,82217
Addison,Attorney General,,Hancock,,Deborah. Deb. Bucknam,Republican,13,82217
Caledonia,Attorney General,,Hardwick,,Deborah. Deb. Bucknam,Republican,183,82217
Windsor,Attorney General,,Hartford,Windsor 4-1,Deborah. Deb. Bucknam,Republican,85,82217
Windsor,Attorney General,,Hartford,Windsor 4-2,Deborah. Deb. Bucknam,Republican,218,82217
Windsor,Attorney General,,Hartland,,Deborah. Deb. Bucknam,Republican,150,82217
Franklin,Attorney General,,Highgate,,Deborah. Deb. Bucknam,Republican,177,82217
Chittenden,Attorney General,,Hinesburg,Chittenden 4-1,Deborah. Deb. Bucknam,Republican,2,82217
Chittenden,Attorney General,,Hinesburg,Chittenden 4-2,Deborah. Deb. Bucknam,Republican,181,82217
Orleans,Attorney General,,Holland,,Deborah. Deb. Bucknam,Republican,47,82217
Rutland,Attorney General,,Hubbardton,,Deborah. Deb. Bucknam,Republican,44,82217
Chittenden,Attorney General,,Huntington,Rutland 6-1 Ward 1,Deborah. Deb. Bucknam,Republican,75,82217
Lamoille,Attorney General,,Hyde Park,Rutland 6-2 Ward 2,Deborah. Deb. Bucknam,Republican,237,82217
Rutland,Attorney General,,Ira,Rutland 6-3 Ward 3a,Deborah. Deb. Bucknam,Republican,39,82217
Orleans,Attorney General,,Irasburg,Rutland 6-3 Ward 3b,Deborah. Deb. Bucknam,Republican,75,82217
Grand Isle,Attorney General,,Isle La Motte,Rutland 6-4 Ward 4,Deborah. Deb. Bucknam,Republican,30,82217
Windham,Attorney General,,Jamaica,,Deborah. Deb. Bucknam,Republican,30,82217
Orleans,Attorney General,,Jay,,Deborah. Deb. Bucknam,Republican,26,82217
Chittenden,Attorney General,,Jericho,,Deborah. Deb. Bucknam,Republican,358,82217
Lamoille,Attorney General,,Johnson,,Deborah. Deb. Bucknam,Republican,111,82217
Rutland,Attorney General,,Killington,,Deborah. Deb. Bucknam,Republican,67,82217
Caledonia,Attorney General,,Kirby,,Deborah. Deb. Bucknam,Republican,65,82217
Bennington,Attorney General,,Landgrove,,Deborah. Deb. Bucknam,Republican,13,82217
Addison,Attorney General,,Leicester,,Deborah. Deb. Bucknam,Republican,61,82217
Essex,Attorney General,,Lemington,Chittenden 5-1,Deborah. Deb. Bucknam,Republican,3,82217
Addison,Attorney General,,Lincoln,Chittenden 5-3,Deborah. Deb. Bucknam,Republican,77,82217
Windham,Attorney General,,Londonderry,Chittenden 5-4,Deborah. Deb. Bucknam,Republican,60,82217
Orleans,Attorney General,,Lowell,,Deborah. Deb. Bucknam,Republican,71,82217
Windsor,Attorney General,,Ludlow,,Deborah. Deb. Bucknam,Republican,111,82217
Essex,Attorney General,,Lunenburg,,Deborah. Deb. Bucknam,Republican,66,82217
Caledonia,Attorney General,,Lyndon,,Deborah. Deb. Bucknam,Republican,293,82217
Essex,Attorney General,,Maidstone,Chittenden 7-10,Deborah. Deb. Bucknam,Republican,20,82217
Bennington,Attorney General,,Manchester,Chittenden 7-7,Deborah. Deb. Bucknam,Republican,234,82217
Windham,Attorney General,,Marlboro,Chittenden 7-8,Deborah. Deb. Bucknam,Republican,24,82217
Washington,Attorney General,,Marshfield,Chittenden 7-9,Deborah. Deb. Bucknam,Republican,85,82217
Rutland,Attorney General,,Mendon,,Deborah. Deb. Bucknam,Republican,110,82217
Addison,Attorney General,,Middlebury,Windsor 1-1,Deborah. Deb. Bucknam,Republican,233,82217
